message,attributes,tags,timestamp
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757432804Z
ClientToken Carregado: Fff75...75S,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757437905Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757446389Z
ClientToken Carregado: Fff75...75S,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757456691Z
-------------------,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757459752Z
-------------------,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757477179Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757478894Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757493849Z
ClientToken Carregado: Fff75...75S,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757502084Z
-------------------,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757512049Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757516478Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757523571Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.757531666Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759490965Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759502477Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759505117Z
ClientToken Carregado: Fff75...75S,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759511206Z
ClientToken Carregado: Fff75...75S,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759517307Z
-------------------,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759525612Z
-------------------,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759526705Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759536312Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759537005Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759546622Z
ClientToken Carregado: Fff75...75S,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759547388Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759552789Z
ClientToken Carregado: Fff75...75S,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759555226Z
-------------------,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759557216Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759557321Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759565033Z
-------------------,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759567948Z
ClientToken Carregado: Fff75...75S,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759572531Z
ClientToken Carregado: Fff75...75S,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759574445Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759581110Z
-------------------,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759584071Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759585149Z
-------------------,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759586891Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759596051Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759596360Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759603314Z
ClientToken Carregado: Fff75...75S,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.759607326Z
"INFO 2026-01-30 06:25:23,080 base Job ""Processar envios programados de Performance (a cada minuto) (trigger: interval[0:01:00], next run at: 2026-01-30 06:26:23 -03)"" executed successfully","{""level"":""error""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.762437607Z
-------------------,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.762525802Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.762538189Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.762544866Z
ClientToken Carregado: Fff75...75S,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.762551201Z
-------------------,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.762557795Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.762566582Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.762573909Z
ClientToken Carregado: Fff75...75S,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.762580310Z
-------------------,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.762586941Z
--- DEBUG Z-API (CORRIGIDO V2) ---,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.762593204Z
Instancia: 3EAC5F9013FBC1A6E4426A53297556B7,"{""level"":""info""}","{""project"":""7171eee1-2c6e-446a-b7a9-880d3786c51a"",""environment"":""8f157a2b-2cad-4084-8cd4-dc384f810fa5"",""service"":""4e96e4c9-648b-43c2-ad1f-68614ff2a013"",""deployment"":""33e74620-2bf3-476f-93c6-ffc82108fba8"",""replica"":""a3540021-e1cd-4283-9fcf-2544e69399c4""}",2026-01-30T09:25:30.762599823Z
